username,likes,comments,text,hashtags,date,time,day_of_week,hour
editorarocco,363,18,"Uma noite inesquecível para os cariocas fãs de literatura, cinema e Clarice Lispector: uma programação com eventos especiais do filme “A paixão segundo G.H.” e do livro “Diário de um filme: A paixão segundo G.H.” no Shopping da Gávea!  Dia 11/04, quinta-feira  Shopping da Gávea — Rio de Janeiro, RJ 18h — Lançamento do livro com sessão de autógrafos de Melina Dalboni na Janela Livraria 19h30 — Exibição do filme no Estação Gávea Após a sessão — Bate-papo no Estação Gávea com o diretor Luiz Fernando Carvalho e a roteirista Melina Dalboni e mediação de Simone Zuccolotto (sujeito à lotação da sala) “Diário de um filme: A paixão segundo G. H.” é um relato inédito na bibliografia brasileira sobre cinema. Uma imersão completa nos processos criativos, emocionais e técnicos da produção de um longa-metragem. Garanta o seu agora!","['DiárioDeUmFilme', 'ClariceLispector', 'APaixãoSegundoGH', 'EditoraRocco']",2024-04-05,18:57:20,sexta,18
editorarocco,398,10,"A psiconutri Thaís Araújo vai percorrer o Brasil com a Caravana do Cocô! Em qual cidade você vai encontrar a autora de “Enfezado nunca mais” e adquirir muito conhecimento sobre saúde intestinal?  RIO DE JANEIRO  09/04 ⏰ 18h  Livraria da Travessa — Leblon Shopping Leblon — Rio de Janeiro SÃO PAULO  17/04 ⏰ 18h  Livraria da Vila — Fradique Coutinho Rua Fradique Coutinho, 915 — Pinheiros, São Paulo BRASÍLIA  24/04 ⏰ 18h  Livraria da Travessa Casapark — Brasília/DF  “Enfezado nunca mais” é uma leitura indispensável para quem quer ter saúde intestinal com base em evidências científicas e com a orientação de uma das maiores autoridades em intestino do Brasil.","['EnfezadoNuncaMais', 'EditoraRocco']",2024-04-05,11:55:38,sexta,11
editorarocco,421,22,"O foguete do Oliver vai aterrissar no Planetário do Rio de Janeiro!  Venha passar uma tarde de muito conhecimento com o maior astrofísico de todo o universo! Vai ter contação de história com o @grupocabe, brindes, pintura de rosto e muita diversão!  Sábado, 06/04  15h  Planetário do Rio — Gávea, Rio de Janeiro Você não pode perder essa tarde mais que especial no lugar favorito do Oliver: o planetário! Evento gratuito.","['PlanetarioDoRio', 'EditoraRocco', 'Astronomia']",2024-04-02,17:59:28,terça,17
editorarocco,2062,35,"O Dia Mundial da Conscientização do Autismo, 2 de abril, foi criado pela Organização das Nações Unidas em 2007. Essa data foi escolhida com o objetivo de levar informação à população e reduzir a discriminação e o preconceito contra os indivíduos que apresentam o Transtorno do Espectro Autista (TEA). ""Mãe, me ensina a conversar"" é mais do que um emocionante relato sobre a experiência da família para adaptar Ricardo ao mundo e enumerar os progressos que o rapaz alcançou. No livro, Dalva Tabachi alerta para a necessidade de não esconder as chamadas ""pessoas especiais"" e enfrentar a discriminação, a incompreensão e o preconceito. O livro ganhou uma nova edição e está em pré-venda. Conheça!","['Livros', 'NovaEdição', 'MãeMeEnsinaAconversar', 'EditoraRocco']",2024-04-02,12:14:56,terça,12
editorarocco,1318,27,"Estão sabendo da novidade?  Se preparem que o psicopata de boné está planejando seu retorno triunfal. Garoto é avistado pelas ruas de NY gravando a quinta temporada da série ""Você""! (pegaram a referência? ) A Netflix gringa anunciou o retorno das filmagens e mal podemos esperar para odiar o Joe mais um pouquinho! O que será que ele vai armar dessa vez? Animados pra assistir?","['You', 'Você', 'Série', 'Netflix', 'livros', 'editoraRocco']",2024-04-01,21:33:40,segunda,21
editorarocco,1235,47,1º de abril é o Dia da mentira e eu não consigo pensar em uma dupla mais sacana e apropriada para representar essa data!  O que você acha que Fred e Jorge aprontariam hoje?,"['HarryPotter', 'EditoraRocco']",2024-04-01,12:02:09,segunda,12
editorarocco,1289,156,"Há exatamente 60 anos acontecia o golpe militar de 1964, dando origem à ditadura militar no Brasil, um dos episódios mais obscuros de nossa história. Em ""Apenas uma mulher latino-americana"", Bruna Ramos da Fonte fala sobre a perda da democracia, não apenas no Brasil como em outros países da América Latina. Aqui, ela discorre sobre o período e sobre a importância da vigilância constante sobre nossos diretos e nossa liberdade.","['livros', 'apenasumamulherlatinoamericana', 'literatura', 'golpe1964', 'ditaduramilitarbrasileira', 'história']",2024-03-31,22:26:14,domingo,22
editorarocco,4009,63,"O último vai te surpreender! Feliz Páscoa, leitores lindos! ","['Páscoa', 'Livros', 'EditoraRocco', 'OvoDePáscoa']",2024-03-31,18:00:10,domingo,18
editorarocco,1708,50,Hoje é o Dia Internacional da Visibilidade Trans e trouxemos um pouco da história da verdadeira garota dinamarquesa. Confira!,"['diadavisiblidadetrans', 'LGBTQIAPN', 'Livros', 'AgarotaDinamarquesa', 'EditoraRocco']",2024-03-31,12:00:21,domingo,12
editorarocco,3555,34,"A vida de leitor não é fácil! Numa página tá rindo, na outra chorando… Num capítulo tá atento, no outro chocado…","['LeiaMais', 'QuebrandoOGelo', 'HarryPotter', 'JogosVorazes', 'EditoraRocco']",2024-03-30,22:01:51,sábado,22
editorarocco,1188,10," É hoje! O novo álbum da Beyoncé, Cowboy Carter, acabou de ser lançado e eu só consigo pensar em música country, caubóis, rodeios, cavalos, ranchos… Adicione mistério e romance hot a tudo isso e você tem ""Aconteceu em Indigo Ridge""!  Na trama, a cidadezinha de Quincy é uma região pacata que só perde a paz pelas fofocas dos moradores. Após a chegada de Winslow Covington, um antigo caso de mulheres supostamente vítimas de suícidio começa a ser investigado. O local das mortes? A montanha que fica no terreno do coubói gato. Quem será o assassino das meninas?  Que tal embalar a sua leitura dando play no Cowboy Carter? Garanta o seu ""Aconteceu em Indigo Ridge"" agora!","['Beyoncé', 'CowboyCarter', 'IndigoRidge', 'EditoraRocco']",2024-03-29,12:03:35,sexta,12
editorarocco,645,25,"Em pré-venda! Nova edição de um dos livros fundamentais sobre o assunto do espectro autista já lançados no país. Quando Ricardo era um bebê seus pais se encantavam com a criança tranquila que passava horas sentado na mesma posição, brincando com um objeto sem interessar-se por outros. Só quando o menino vai para o jardim-de-infância é que os pais são alertados pela professora de que o filho apresenta sinais do autismo. A luta desta família para integrar Ricardo a uma sociedade que geralmente exclui os ""diferentes"" é mostrada em ""Mãe, me ensina a conversar."" Link no stories! Mais do que um emocionante relato sobre a experiência da família para adaptar Ricardo ao mundo e enumerar os progressos que o rapaz alcançou, Dalva Tabachi alerta para a necessidade de não esconder as chamadas ""pessoas especiais"" e enfrentar a discriminação, a incompreensão e o preconceito.","['Livros', 'NovaEdição', 'MãeMeEnsinaAconversar', 'EditoraRocco']",2024-03-28,23:03:47,quinta,23
editorarocco,158,1,"Lançando o livro ""Enfezado nunca mais"", a psiconutri Thaís Araújo bateu um papo com a gente no segundo episódio do RoccoCast sobre a importância da saúde intestinal para equilibrar todas as áreas da nossa vida! Sem tabu, vem conhecer mais do método intestino livre e como ele pode modificar sua relação com seu cocô. link no stories!","['EnfezadoNuncaMais', 'Livro', 'RoccoCast', 'Podcast', 'Psiconutri']",2024-03-28,18:57:48,quinta,18
editorarocco,792,19,Quero só ver quem consegue acertar todas as palavras! A Ana conseguiu e sabe o motivo?? Ela é nossa revisora! Feliz Dia do Revisor para esses profissionais que fazem um trabalho incrível! ,"['DiaDoRevisor', 'Livros', 'Literatura']",2024-03-28,11:58:06,quinta,11
editorarocco,890,30,"Um encontro inesquecível para os amantes de literatura, cinema e Clarice Lispector. O lançamento de “Diário de um filme: A paixão segundo G. H.” contará com as presenças da autora e roteirista Melina Dalboni, do diretor do filme A paixão segundo G.H., Luiz Fernando Carvalho, e da protagonista Maria Fernanda Candido.  Quarta-feira, 03/04 ⏰ 19h  Livraria da Travessa Iguatemi — Shopping Iguatemi Av. Faria Lima, 2232, Piso 3 Jardim Paulistano, São Paulo “Diário de um filme: A paixão segundo G. H.” é um relato inédito na bibliografia brasileira sobre cinema. Uma imersão completa nos processos criativos, emocionais e técnicos da produção de um longa-metragem. Garanta o seu agora!","['DiárioDeUmFilme', 'ClariceLispector', 'APaixãoSegundoGH', 'EditoraRocco']",2024-03-27,21:57:53,quarta,21
editorarocco,7873,307,,"['EditoraRocco', 'Livros', 'Literatura']",2024-03-27,18:00:33,quarta,18
editoraeuphoria,2330,89,Vem ver os dias e horários que nossas autoras estarão presentes na ,"['bienalbahia', 'livros', 'leitura', 'amoler', 'instalivros', 'bookstagram', 'livroseleitura', 'dicadelivro', 'leiamais', 'livrosemaislivros', 'literatura', 'livrosecitacoes', 'amolivros', 'lendo', 'lerfazbem', 'estanteliteraria', 'literaturanacional', 'bookgram', 'livrolgbt', 'livro', 'fanfic']",2024-04-20,17:57:44,sábado,17
editoraeuphoria,1083,72,"Veioooo aí, BAHIAAA  A collab das serpentes mais safadinh@s do Brasil tá pronto pra receber vocês! Vem ver os batidores do stand ","['livros', 'leitura', 'amoler', 'instalivros', 'bookstagram', 'livroseleitura', 'dicadelivro', 'leiamais', 'livrosemaislivros', 'literatura', 'livrosecitacoes', 'amolivros', 'lendo', 'lerfazbem', 'estanteliteraria', 'literaturanacional', 'bookgram', 'livrolgbt', 'livro', 'fanfic', 'bienal', 'bienaldolivro', 'bienaldolivrobahia']",2024-04-26,15:04:56,sexta,15
editoraeuphoria,907,76,A gente mal pode acreditar que vamos ver vocês! Em qual estado vocês estão mais ansiosos pra ver a Euphoria? A gente vai pro mais comentado! ,"['livros', 'leitura', 'amoler', 'instalivros', 'bookstagram', 'livroseleitura', 'dicadelivro', 'leiamais', 'livrosemaislivros', 'literatura', 'livrosecitacoes', 'amolivros', 'lendo', 'lerfazbem', 'estanteliteraria', 'literaturanacional', 'bookgram', 'livrolgbt', 'livro', 'fanfic']",2024-04-25,20:58:02,quinta,20
editoraeuphoria,793,51,"É amanhã, BAHIA! A gente tá super ansiose pra conhecer vocês!  Quem aí vai? Comenta aqui!","['bienal', 'bienaldolivro', 'bienalbahia', 'bookgram', 'literaturanacional', 'livros', 'leitura', 'amoler', 'instalivros', 'bookstagram', 'livroseleitura', 'dicadelivro', 'leiamais', 'livrosemaislivros', 'literatura', 'livrosecitacoes', 'amolivros', 'lendo', 'lerfazbem', 'estanteliteraria']",2024-04-25,17:55:00,quinta,17
editoraeuphoria,496,25,Aproveita pra conhecer o Diego e suas pérolas super necessárias! Sunboy está disponível em ebook no Amazon Kindle ,"['literaturanacional', 'bookgram', 'livrolgbt', 'livrohot', 'livros', 'livroseleitura', 'livrosemaislivros', 'fanfic', 'kindle', 'kindleunlimited', 'kindlebrasil', 'livros', 'leitura', 'amoler', 'instalivros', 'bookstagram', 'livroseleitura', 'dicadelivro', 'leiamais', 'livrosemaislivros', 'literatura', 'livrosecitacoes', 'amolivros', 'lendo', 'lerfazbem', 'estanteliteraria']",2024-04-23,17:55:00,terça,17
editoraeuphoria,2404,70,"Histórias de amor entre pessoas são sempre atraentes, mas e quando o amor precisa ser o amor próprio? Quais os limites entre ele o egoísmo? Você está preparade para uma história obscura e com muita tensão psicológica, que te fará questionar tudo ao seu redor?  SPOILERS  • Livro em capa dura • Tam 14x21 • Pintura Trilateral • 8 Brindes de pré-venda • Mais informações ao longo do evento! Fique de olho nas nossas postagens, ative suas notificações ","['livros', 'leitura', 'amoler', 'instalivros', 'bookstagram', 'livroseleitura', 'dicadelivro', 'leiamais', 'livrosemaislivros', 'literatura', 'livrosecitacoes', 'amolivros', 'lendo', 'lerfazbem', 'estanteliteraria', 'literaturanacional', 'bookgram', 'livrolgbt', 'livro', 'fanfic', 'bienal', 'bienaldolivro', 'bienalbahia']",2024-04-22,17:55:00,segunda,17
editoraeuphoria,1355,84,"Las Vegas já está disponível em capa dura e pintura trilateral, no site da Euphoria, com envio imediato ou em até 5 dias úteis! Dá uma olhada nos brindes que você pode receber: • Os 60 primeiros compradores ganham 6 brindes • Do 61⁰ ao 150⁰ comprador, 4 brindes • O restante dos compradores recebem 2 brindes Os brindes são aqueles remanescentes da pré-venda de novembro de 2021  Os envios serão feitos na ordem de compra, mas só é possível saber se está entre os X primeiros ao receber o seu.","['livros', 'leitura', 'amoler', 'instalivros', 'bookstagram', 'livroseleitura', 'dicadelivro', 'leiamais', 'livrosemaislivros', 'literatura', 'livrosecitacoes', 'amolivros', 'lendo', 'lerfazbem', 'estanteliteraria']",2024-04-19,17:55:00,sexta,17
editoraeuphoria,745,73,"Finalmente temos a lista de autoras que estarão presentes na  Dia 20 vamos liberar os dias e horários que as autoras estarão no estande, pra dar autógrafos, tirar fotos e dar aqueeele abraço apertado que você sempre quis receber!","['bienalbahia', 'livros', 'leitura', 'amoler', 'instalivros', 'bookstagram', 'livroseleitura', 'dicadelivro', 'leiamais', 'livrosemaislivros', 'literatura', 'bookgram', 'bienaldolivro', 'livro', 'bienal', 'livrosecitacoes', 'amolivros', 'lendo', 'lerfazbem', 'estanteliteraria']",2024-04-18,17:55:21,quinta,17
editoraeuphoria,3640,64,Quais defeitinhos desse tipo você diria que seu personagem favorito tem? Conta nos comentários e deixa os outros advinharem qual história é! Vale pra personagens de séries e filmes também!,"['literaturanacional', 'bookgram', 'livrolgbt', 'livrohot', 'livros', 'livroseleitura', 'livrosemaislivros', 'fanfic', 'omegaverse']",2024-04-16,17:55:00,terça,17
editoraeuphoria,3088,110,"Esse daí só o nome já te deixa assim, né?  E se você acha que este é só mais um romance h0t, é aí que se engana: ele traz várias reflexões filosóficas e religiosas, que podem colocar em xeque toda a sua forma de pensar sobre as entidades bíblicas. Quem já leu esta obra, deixa nos comentários suas reflexões acerca dela? Outras pessoas com certeza vão gostar de ver!","['literaturanacional', 'bookgram', 'livrolgbt', 'livrohot', 'livros', 'livroseleitura', 'livrosemaislivros', 'fanfic']",2024-04-15,17:55:00,segunda,17
